time	latitude	longitude	VHM0
1.6528824E9	31.02083396911621	29.750001907348633	NaN
1.6528824E9	31.02083396911621	29.791667938232422	NaN
1.6528824E9	31.02083396911621	29.83333396911621	NaN
1.6528824E9	31.02083396911621	29.875001907348633	NaN
1.6528824E9	31.02083396911621	29.916667938232422	NaN
1.6528824E9	31.02083396911621	29.95833396911621	NaN
1.6528824E9	31.02083396911621	30.000001907348633	NaN
1.6528824E9	31.02083396911621	30.041667938232422	NaN
1.6528824E9	31.02083396911621	30.08333396911621	NaN
1.6528824E9	31.02083396911621	30.125001907348633	NaN
1.6528824E9	31.02083396911621	30.166667938232422	NaN
1.6528824E9	31.02083396911621	30.20833396911621	NaN
1.6528824E9	31.02083396911621	30.250001907348633	NaN
1.6528824E9	31.02083396911621	30.291667938232422	NaN
1.6528824E9	31.02083396911621	30.33333396911621	NaN
1.6528824E9	31.02083396911621	30.375001907348633	NaN
1.6528824E9	31.02083396911621	30.416667938232422	NaN
1.6528824E9	31.02083396911621	30.45833396911621	NaN
1.6528824E9	31.02083396911621	30.500001907348633	NaN
1.6528824E9	31.02083396911621	30.541667938232422	NaN
1.6528824E9	31.02083396911621	30.58333396911621	NaN
1.6528824E9	31.02083396911621	30.625001907348633	NaN
1.6528824E9	31.02083396911621	30.666667938232422	NaN
1.6528824E9	31.02083396911621	30.70833396911621	NaN
1.6528824E9	31.02083396911621	30.750001907348633	NaN
1.6528824E9	31.02083396911621	30.791667938232422	NaN
1.6528824E9	31.02083396911621	30.83333396911621	NaN
1.6528824E9	31.02083396911621	30.875001907348633	NaN
1.6528824E9	31.02083396911621	30.916667938232422	NaN
1.6528824E9	31.02083396911621	30.95833396911621	NaN
1.6528824E9	31.02083396911621	31.000001907348633	NaN
1.6528824E9	31.02083396911621	31.041667938232422	NaN
1.6528824E9	31.02083396911621	31.08333396911621	NaN
1.6528824E9	31.02083396911621	31.125001907348633	NaN
1.6528824E9	31.02083396911621	31.166667938232422	NaN
1.6528824E9	31.02083396911621	31.20833396911621	NaN
1.6528824E9	31.02083396911621	31.250001907348633	NaN
1.6528824E9	31.02083396911621	31.291667938232422	NaN
1.6528824E9	31.02083396911621	31.33333396911621	NaN
1.6528824E9	31.02083396911621	31.375001907348633	NaN
1.6528824E9	31.02083396911621	31.416667938232422	NaN
1.6528824E9	31.02083396911621	31.45833396911621	NaN
1.6528824E9	31.02083396911621	31.500001907348633	NaN
1.6528824E9	31.02083396911621	31.541667938232422	NaN
1.6528824E9	31.02083396911621	31.58333396911621	NaN
1.6528824E9	31.02083396911621	31.625001907348633	NaN
1.6528824E9	31.02083396911621	31.666667938232422	NaN
1.6528824E9	31.02083396911621	31.70833396911621	NaN
1.6528824E9	31.02083396911621	31.750001907348633	NaN
1.6528824E9	31.02083396911621	31.791667938232422	NaN
1.6528824E9	31.02083396911621	31.83333396911621	NaN
1.6528824E9	31.02083396911621	31.875001907348633	NaN
1.6528824E9	31.02083396911621	31.916667938232422	NaN
1.6528824E9	31.02083396911621	31.95833396911621	NaN
1.6528824E9	31.02083396911621	32.0	NaN
1.6528824E9	31.02083396911621	32.04166793823242	NaN
1.6528824E9	31.02083396911621	32.083335876464844	NaN
1.6528824E9	31.02083396911621	32.125	NaN
1.6528824E9	31.02083396911621	32.16666793823242	NaN
1.6528824E9	31.02083396911621	32.208335876464844	NaN
1.6528824E9	31.02083396911621	32.25	NaN
1.6528824E9	31.02083396911621	32.29166793823242	NaN
1.6528824E9	31.02083396911621	32.333335876464844	NaN
1.6528824E9	31.02083396911621	32.375	NaN
1.6528824E9	31.02083396911621	32.41666793823242	NaN
1.6528824E9	31.02083396911621	32.458335876464844	NaN
1.6528824E9	31.02083396911621	32.5	NaN
1.6528824E9	31.02083396911621	32.54166793823242	NaN
1.6528824E9	31.02083396911621	32.583335876464844	NaN
1.6528824E9	31.02083396911621	32.625	NaN
1.6528824E9	31.02083396911621	32.66666793823242	NaN
1.6528824E9	31.02083396911621	32.708335876464844	NaN
1.6528824E9	31.02083396911621	32.75	NaN
1.6528824E9	31.02083396911621	32.79166793823242	NaN
1.6528824E9	31.02083396911621	32.833335876464844	NaN
1.6528824E9	31.02083396911621	32.875	NaN
1.6528824E9	31.02083396911621	32.91666793823242	NaN
1.6528824E9	31.02083396911621	32.958335876464844	NaN
1.6528824E9	31.02083396911621	33.0	NaN
1.6528824E9	31.02083396911621	33.04166793823242	NaN
1.6528824E9	31.02083396911621	33.083335876464844	NaN
1.6528824E9	31.02083396911621	33.125	NaN
1.6528824E9	31.02083396911621	33.16666793823242	NaN
1.6528824E9	31.02083396911621	33.208335876464844	NaN
1.6528824E9	31.02083396911621	33.25	NaN
1.6528824E9	31.02083396911621	33.29166793823242	NaN
1.6528824E9	31.02083396911621	33.333335876464844	NaN
1.6528824E9	31.02083396911621	33.375	NaN
1.6528824E9	31.02083396911621	33.41666793823242	NaN
1.6528824E9	31.02083396911621	33.458335876464844	NaN
1.6528824E9	31.02083396911621	33.5	NaN
1.6528824E9	31.02083396911621	33.54166793823242	NaN
1.6528824E9	31.02083396911621	33.583335876464844	NaN
1.6528824E9	31.02083396911621	33.625	NaN
1.6528824E9	31.02083396911621	33.66666793823242	NaN
1.6528824E9	31.02083396911621	33.708335876464844	NaN
1.6528824E9	31.02083396911621	33.75	NaN
1.6528824E9	31.02083396911621	33.79166793823242	NaN
1.6528824E9	31.02083396911621	33.833335876464844	NaN
1.6528824E9	31.02083396911621	33.875	NaN
1.6528824E9	31.02083396911621	33.91666793823242	NaN
1.6528824E9	31.02083396911621	33.958335876464844	NaN
1.6528824E9	31.02083396911621	34.0	NaN
1.6528824E9	31.02083396911621	34.04166793823242	NaN
1.6528824E9	31.02083396911621	34.083335876464844	NaN
1.6528824E9	31.02083396911621	34.125	NaN
1.6528824E9	31.02083396911621	34.16666793823242	NaN
1.6528824E9	31.02083396911621	34.208335876464844	NaN
1.6528824E9	31.02083396911621	34.25	NaN
1.6528824E9	31.02083396911621	34.29166793823242	NaN
1.6528824E9	31.02083396911621	34.333335876464844	NaN
1.6528824E9	31.02083396911621	34.375	NaN
1.6528824E9	31.02083396911621	34.41666793823242	NaN
1.6528824E9	31.02083396911621	34.458335876464844	NaN
1.6528824E9	31.02083396911621	34.5	NaN
1.6528824E9	31.02083396911621	34.54166793823242	NaN
1.6528824E9	31.02083396911621	34.583335876464844	NaN
1.6528824E9	31.02083396911621	34.625	NaN
1.6528824E9	31.02083396911621	34.66666793823242	NaN
1.6528824E9	31.02083396911621	34.708335876464844	NaN
1.6528824E9	31.02083396911621	34.75	NaN
1.6528824E9	31.02083396911621	34.79166793823242	NaN
1.6528824E9	31.02083396911621	34.833335876464844	NaN
1.6528824E9	31.02083396911621	34.875	NaN
1.6528824E9	31.02083396911621	34.91666793823242	NaN
1.6528824E9	31.02083396911621	34.958335876464844	NaN
1.6528824E9	31.02083396911621	35.0	NaN
1.6528824E9	31.0625	26.000001907348633	NaN
1.6528824E9	31.0625	26.041667938232422	NaN
1.6528824E9	31.0625	26.08333396911621	NaN
1.6528824E9	31.0625	26.125001907348633	NaN
1.6528824E9	31.0625	26.166667938232422	NaN
1.6528824E9	31.0625	26.20833396911621	NaN
1.6528824E9	31.0625	26.250001907348633	NaN
1.6528824E9	31.0625	26.291667938232422	NaN
1.6528824E9	31.0625	26.33333396911621	NaN
1.6528824E9	31.0625	26.375001907348633	NaN
1.6528824E9	31.0625	26.416667938232422	NaN
1.6528824E9	31.0625	26.45833396911621	NaN
1.6528824E9	31.0625	26.500001907348633	NaN
1.6528824E9	31.0625	26.541667938232422	NaN
1.6528824E9	31.0625	26.58333396911621	NaN
1.6528824E9	31.0625	26.625001907348633	NaN
1.6528824E9	31.0625	26.666667938232422	NaN
1.6528824E9	31.0625	26.70833396911621	NaN
1.6528824E9	31.0625	26.750001907348633	NaN
1.6528824E9	31.0625	26.791667938232422	NaN
1.6528824E9	31.0625	26.83333396911621	NaN
1.6528824E9	31.0625	26.875001907348633	NaN
1.6528824E9	31.0625	26.916667938232422	NaN
1.6528824E9	31.0625	26.95833396911621	NaN
1.6528824E9	31.0625	27.000001907348633	NaN
1.6528824E9	31.0625	27.041667938232422	NaN
1.6528824E9	31.0625	27.08333396911621	NaN
1.6528824E9	31.0625	27.125001907348633	NaN
1.6528824E9	31.0625	27.166667938232422	NaN
1.6528824E9	31.0625	27.20833396911621	NaN
1.6528824E9	31.0625	27.250001907348633	NaN
1.6528824E9	31.0625	27.291667938232422	NaN
1.6528824E9	31.0625	27.33333396911621	NaN
1.6528824E9	31.0625	27.375001907348633	NaN
1.6528824E9	31.0625	27.416667938232422	NaN
1.6528824E9	31.0625	27.45833396911621	NaN
1.6528824E9	31.0625	27.500001907348633	NaN
1.6528824E9	31.0625	27.541667938232422	NaN
1.6528824E9	31.0625	27.58333396911621	NaN
1.6528824E9	31.0625	27.625001907348633	NaN
1.6528824E9	31.0625	27.666667938232422	NaN
1.6528824E9	31.0625	27.70833396911621	NaN
1.6528824E9	31.0625	27.750001907348633	NaN
1.6528824E9	31.0625	27.791667938232422	NaN
1.6528824E9	31.0625	27.83333396911621	NaN
1.6528824E9	31.0625	27.875001907348633	NaN
1.6528824E9	31.0625	27.916667938232422	NaN
1.6528824E9	31.0625	27.95833396911621	NaN
1.6528824E9	31.0625	28.000001907348633	NaN
1.6528824E9	31.0625	28.041667938232422	NaN
1.6528824E9	31.0625	28.08333396911621	NaN
1.6528824E9	31.0625	28.125001907348633	NaN
1.6528824E9	31.0625	28.166667938232422	NaN
1.6528824E9	31.0625	28.20833396911621	NaN
1.6528824E9	31.0625	28.250001907348633	NaN
1.6528824E9	31.0625	28.291667938232422	NaN
1.6528824E9	31.0625	28.33333396911621	NaN
1.6528824E9	31.0625	28.375001907348633	NaN
1.6528824E9	31.0625	28.416667938232422	NaN
1.6528824E9	31.0625	28.45833396911621	NaN
1.6528824E9	31.0625	28.500001907348633	0.326
1.6528824E9	31.0625	28.541667938232422	0.35200003
1.6528824E9	31.0625	28.58333396911621	0.365
1.6528824E9	31.0625	28.625001907348633	0.37100002
1.6528824E9	31.0625	28.666667938232422	0.377
1.6528824E9	31.0625	28.70833396911621	0.38200003
1.6528824E9	31.0625	28.750001907348633	0.386
1.6528824E9	31.0625	28.791667938232422	0.39000002
1.6528824E9	31.0625	28.83333396911621	0.39400002
1.6528824E9	31.0625	28.875001907348633	0.397
1.6528824E9	31.0625	28.916667938232422	0.4
1.6528824E9	31.0625	28.95833396911621	0.404
1.6528824E9	31.0625	29.000001907348633	0.40800002
1.6528824E9	31.0625	29.041667938232422	0.41200003
1.6528824E9	31.0625	29.08333396911621	0.416
1.6528824E9	31.0625	29.125001907348633	0.42000002
1.6528824E9	31.0625	29.166667938232422	0.42400002
1.6528824E9	31.0625	29.20833396911621	0.42900002
1.6528824E9	31.0625	29.250001907348633	0.43600002
1.6528824E9	31.0625	29.291667938232422	0.44300002
1.6528824E9	31.0625	29.33333396911621	0.44900003
1.6528824E9	31.0625	29.375001907348633	0.45600003
1.6528824E9	31.0625	29.416667938232422	0.46100003
1.6528824E9	31.0625	29.45833396911621	0.46400002
1.6528824E9	31.0625	29.500001907348633	0.46800002
1.6528824E9	31.0625	29.541667938232422	0.47200003
1.6528824E9	31.0625	29.58333396911621	0.47400004
1.6528824E9	31.0625	29.625001907348633	0.48100004
1.6528824E9	31.0625	29.666667938232422	0.47300002
1.6528824E9	31.0625	29.70833396911621	NaN
1.6528824E9	31.0625	29.750001907348633	NaN
1.6528824E9	31.0625	29.791667938232422	NaN
1.6528824E9	31.0625	29.83333396911621	NaN
1.6528824E9	31.0625	29.875001907348633	NaN
1.6528824E9	31.0625	29.916667938232422	NaN
1.6528824E9	31.0625	29.95833396911621	NaN
1.6528824E9	31.0625	30.000001907348633	NaN
1.6528824E9	31.0625	30.041667938232422	NaN
1.6528824E9	31.0625	30.08333396911621	NaN
1.6528824E9	31.0625	30.125001907348633	NaN
1.6528824E9	31.0625	30.166667938232422	NaN
1.6528824E9	31.0625	30.20833396911621	NaN
1.6528824E9	31.0625	30.250001907348633	NaN
1.6528824E9	31.0625	30.291667938232422	NaN
1.6528824E9	31.0625	30.33333396911621	NaN
1.6528824E9	31.0625	30.375001907348633	NaN
1.6528824E9	31.0625	30.416667938232422	NaN
1.6528824E9	31.0625	30.45833396911621	NaN
1.6528824E9	31.0625	30.500001907348633	NaN
1.6528824E9	31.0625	30.541667938232422	NaN
1.6528824E9	31.0625	30.58333396911621	NaN
1.6528824E9	31.0625	30.625001907348633	NaN
1.6528824E9	31.0625	30.666667938232422	NaN
1.6528824E9	31.0625	30.70833396911621	NaN
1.6528824E9	31.0625	30.750001907348633	NaN
1.6528824E9	31.0625	30.791667938232422	NaN
1.6528824E9	31.0625	30.83333396911621	NaN
1.6528824E9	31.0625	30.875001907348633	NaN
1.6528824E9	31.0625	30.916667938232422	NaN
1.6528824E9	31.0625	30.95833396911621	NaN
1.6528824E9	31.0625	31.000001907348633	NaN
1.6528824E9	31.0625	31.041667938232422	NaN
1.6528824E9	31.0625	31.08333396911621	NaN
1.6528824E9	31.0625	31.125001907348633	NaN
1.6528824E9	31.0625	31.166667938232422	NaN
1.6528824E9	31.0625	31.20833396911621	NaN
1.6528824E9	31.0625	31.250001907348633	NaN
1.6528824E9	31.0625	31.291667938232422	NaN
1.6528824E9	31.0625	31.33333396911621	NaN
1.6528824E9	31.0625	31.375001907348633	NaN
1.6528824E9	31.0625	31.416667938232422	NaN
1.6528824E9	31.0625	31.45833396911621	NaN
1.6528824E9	31.0625	31.500001907348633	NaN
1.6528824E9	31.0625	31.541667938232422	NaN
1.6528824E9	31.0625	31.58333396911621	NaN
1.6528824E9	31.0625	31.625001907348633	NaN
1.6528824E9	31.0625	31.666667938232422	NaN
1.6528824E9	31.0625	31.70833396911621	NaN
1.6528824E9	31.0625	31.750001907348633	NaN
1.6528824E9	31.0625	31.791667938232422	NaN
1.6528824E9	31.0625	31.83333396911621	NaN
1.6528824E9	31.0625	31.875001907348633	NaN
1.6528824E9	31.0625	31.916667938232422	NaN
1.6528824E9	31.0625	31.95833396911621	NaN
1.6528824E9	31.0625	32.0	NaN
1.6528824E9	31.0625	32.04166793823242	NaN
1.6528824E9	31.0625	32.083335876464844	NaN
1.6528824E9	31.0625	32.125	NaN
1.6528824E9	31.0625	32.16666793823242	NaN
1.6528824E9	31.0625	32.208335876464844	NaN
1.6528824E9	31.0625	32.25	NaN
1.6528824E9	31.0625	32.29166793823242	NaN
1.6528824E9	31.0625	32.333335876464844	NaN
1.6528824E9	31.0625	32.375	NaN
1.6528824E9	31.0625	32.41666793823242	NaN
1.6528824E9	31.0625	32.458335876464844	NaN
1.6528824E9	31.0625	32.5	NaN
1.6528824E9	31.0625	32.54166793823242	NaN
1.6528824E9	31.0625	32.583335876464844	NaN
1.6528824E9	31.0625	32.625	NaN
1.6528824E9	31.0625	32.66666793823242	NaN
1.6528824E9	31.0625	32.708335876464844	NaN
1.6528824E9	31.0625	32.75	NaN
1.6528824E9	31.0625	32.79166793823242	NaN
1.6528824E9	31.0625	32.833335876464844	NaN
1.6528824E9	31.0625	32.875	NaN
1.6528824E9	31.0625	32.91666793823242	NaN
1.6528824E9	31.0625	32.958335876464844	NaN
1.6528824E9	31.0625	33.0	NaN
1.6528824E9	31.0625	33.04166793823242	NaN
1.6528824E9	31.0625	33.083335876464844	NaN
1.6528824E9	31.0625	33.125	NaN
1.6528824E9	31.0625	33.16666793823242	NaN
1.6528824E9	31.0625	33.208335876464844	NaN
1.6528824E9	31.0625	33.25	NaN
1.6528824E9	31.0625	33.29166793823242	NaN
1.6528824E9	31.0625	33.333335876464844	NaN
1.6528824E9	31.0625	33.375	NaN
1.6528824E9	31.0625	33.41666793823242	NaN
1.6528824E9	31.0625	33.458335876464844	NaN
1.6528824E9	31.0625	33.5	NaN
1.6528824E9	31.0625	33.54166793823242	NaN
1.6528824E9	31.0625	33.583335876464844	NaN
1.6528824E9	31.0625	33.625	NaN
1.6528824E9	31.0625	33.66666793823242	NaN
1.6528824E9	31.0625	33.708335876464844	NaN
1.6528824E9	31.0625	33.75	NaN
1.6528824E9	31.0625	33.79166793823242	NaN
1.6528824E9	31.0625	33.833335876464844	NaN
1.6528824E9	31.0625	33.875	NaN
1.6528824E9	31.0625	33.91666793823242	NaN
1.6528824E9	31.0625	33.958335876464844	NaN
1.6528824E9	31.0625	34.0	NaN
1.6528824E9	31.0625	34.04166793823242	NaN
1.6528824E9	31.0625	34.083335876464844	NaN
1.6528824E9	31.0625	34.125	NaN
1.6528824E9	31.0625	34.16666793823242	NaN
1.6528824E9	31.0625	34.208335876464844	NaN
1.6528824E9	31.0625	34.25	NaN
1.6528824E9	31.0625	34.29166793823242	NaN
1.6528824E9	31.0625	34.333335876464844	NaN
1.6528824E9	31.0625	34.375	NaN
1.6528824E9	31.0625	34.41666793823242	NaN
1.6528824E9	31.0625	34.458335876464844	NaN
1.6528824E9	31.0625	34.5	NaN
1.6528824E9	31.0625	34.54166793823242	NaN
1.6528824E9	31.0625	34.583335876464844	NaN
1.6528824E9	31.0625	34.625	NaN
1.6528824E9	31.0625	34.66666793823242	NaN
1.6528824E9	31.0625	34.708335876464844	NaN
1.6528824E9	31.0625	34.75	NaN
1.6528824E9	31.0625	34.79166793823242	NaN
1.6528824E9	31.0625	34.833335876464844	NaN
1.6528824E9	31.0625	34.875	NaN
1.6528824E9	31.0625	34.91666793823242	NaN
1.6528824E9	31.0625	34.958335876464844	NaN
1.6528824E9	31.0625	35.0	NaN
1.6528824E9	31.10416603088379	26.000001907348633	NaN
1.6528824E9	31.10416603088379	26.041667938232422	NaN
1.6528824E9	31.10416603088379	26.08333396911621	NaN
1.6528824E9	31.10416603088379	26.125001907348633	NaN
1.6528824E9	31.10416603088379	26.166667938232422	NaN
1.6528824E9	31.10416603088379	26.20833396911621	NaN
1.6528824E9	31.10416603088379	26.250001907348633	NaN
1.6528824E9	31.10416603088379	26.291667938232422	NaN
1.6528824E9	31.10416603088379	26.33333396911621	NaN
1.6528824E9	31.10416603088379	26.375001907348633	NaN
1.6528824E9	31.10416603088379	26.416667938232422	NaN
1.6528824E9	31.10416603088379	26.45833396911621	NaN
1.6528824E9	31.10416603088379	26.500001907348633	NaN
1.6528824E9	31.10416603088379	26.541667938232422	NaN
1.6528824E9	31.10416603088379	26.58333396911621	NaN
1.6528824E9	31.10416603088379	26.625001907348633	NaN
1.6528824E9	31.10416603088379	26.666667938232422	NaN
1.6528824E9	31.10416603088379	26.70833396911621	NaN
1.6528824E9	31.10416603088379	26.750001907348633	NaN
1.6528824E9	31.10416603088379	26.791667938232422	NaN
1.6528824E9	31.10416603088379	26.83333396911621	NaN
1.6528824E9	31.10416603088379	26.875001907348633	NaN
1.6528824E9	31.10416603088379	26.916667938232422	NaN
1.6528824E9	31.10416603088379	26.95833396911621	NaN
1.6528824E9	31.10416603088379	27.000001907348633	NaN
1.6528824E9	31.10416603088379	27.041667938232422	NaN
1.6528824E9	31.10416603088379	27.08333396911621	NaN
1.6528824E9	31.10416603088379	27.125001907348633	NaN
1.6528824E9	31.10416603088379	27.166667938232422	NaN
1.6528824E9	31.10416603088379	27.20833396911621	NaN
1.6528824E9	31.10416603088379	27.250001907348633	NaN
1.6528824E9	31.10416603088379	27.291667938232422	NaN
1.6528824E9	31.10416603088379	27.33333396911621	NaN
1.6528824E9	31.10416603088379	27.375001907348633	NaN
1.6528824E9	31.10416603088379	27.416667938232422	NaN
1.6528824E9	31.10416603088379	27.45833396911621	NaN
1.6528824E9	31.10416603088379	27.500001907348633	NaN
1.6528824E9	31.10416603088379	27.541667938232422	NaN
1.6528824E9	31.10416603088379	27.58333396911621	NaN
1.6528824E9	31.10416603088379	27.625001907348633	NaN
1.6528824E9	31.10416603088379	27.666667938232422	NaN
1.6528824E9	31.10416603088379	27.70833396911621	NaN
1.6528824E9	31.10416603088379	27.750001907348633	NaN
1.6528824E9	31.10416603088379	27.791667938232422	NaN
1.6528824E9	31.10416603088379	27.83333396911621	NaN
1.6528824E9	31.10416603088379	27.875001907348633	NaN
1.6528824E9	31.10416603088379	27.916667938232422	NaN
1.6528824E9	31.10416603088379	27.95833396911621	0.395
1.6528824E9	31.10416603088379	28.000001907348633	0.40600002
1.6528824E9	31.10416603088379	28.041667938232422	0.41300002
1.6528824E9	31.10416603088379	28.08333396911621	0.41500002
1.6528824E9	31.10416603088379	28.125001907348633	0.41400003
1.6528824E9	31.10416603088379	28.166667938232422	0.409
1.6528824E9	31.10416603088379	28.20833396911621	0.40500003
1.6528824E9	31.10416603088379	28.250001907348633	0.40100002
1.6528824E9	31.10416603088379	28.291667938232422	0.39800003
1.6528824E9	31.10416603088379	28.33333396911621	0.39600003
1.6528824E9	31.10416603088379	28.375001907348633	0.393
1.6528824E9	31.10416603088379	28.416667938232422	0.39000002
1.6528824E9	31.10416603088379	28.45833396911621	0.38700002
1.6528824E9	31.10416603088379	28.500001907348633	0.384
1.6528824E9	31.10416603088379	28.541667938232422	0.38200003
1.6528824E9	31.10416603088379	28.58333396911621	0.38200003
1.6528824E9	31.10416603088379	28.625001907348633	0.38300002
1.6528824E9	31.10416603088379	28.666667938232422	0.38500002
1.6528824E9	31.10416603088379	28.70833396911621	0.388
1.6528824E9	31.10416603088379	28.750001907348633	0.39000002
1.6528824E9	31.10416603088379	28.791667938232422	0.39200002
1.6528824E9	31.10416603088379	28.83333396911621	0.39400002
1.6528824E9	31.10416603088379	28.875001907348633	0.39600003
1.6528824E9	31.10416603088379	28.916667938232422	0.39900002
1.6528824E9	31.10416603088379	28.95833396911621	0.402
1.6528824E9	31.10416603088379	29.000001907348633	0.40500003
1.6528824E9	31.10416603088379	29.041667938232422	0.40800002
1.6528824E9	31.10416603088379	29.08333396911621	0.411
1.6528824E9	31.10416603088379	29.125001907348633	0.41400003
1.6528824E9	31.10416603088379	29.166667938232422	0.418
1.6528824E9	31.10416603088379	29.20833396911621	0.42200002
1.6528824E9	31.10416603088379	29.250001907348633	0.42900002
1.6528824E9	31.10416603088379	29.291667938232422	0.43500003
1.6528824E9	31.10416603088379	29.33333396911621	0.44200003
1.6528824E9	31.10416603088379	29.375001907348633	0.44900003
1.6528824E9	31.10416603088379	29.416667938232422	0.45400003
1.6528824E9	31.10416603088379	29.45833396911621	0.45800003
1.6528824E9	31.10416603088379	29.500001907348633	0.462
1.6528824E9	31.10416603088379	29.541667938232422	0.46800002
1.6528824E9	31.10416603088379	29.58333396911621	0.47300002
1.6528824E9	31.10416603088379	29.625001907348633	0.47900003
1.6528824E9	31.10416603088379	29.666667938232422	0.48400003
1.6528824E9	31.10416603088379	29.70833396911621	0.485
