,latitude,longitude,Wind_Speed,Land_Sea_Mask
161,35.0,29.0,6.363332676974464,0.0
162,35.0,29.25,6.2913596422176425,0.0
163,35.0,29.5,6.217355765622311,0.0
164,35.0,29.75,6.123368405336033,0.0
165,35.0,30.0,5.997131276654205,0.0
166,35.0,30.25,5.884135236759467,0.0
167,35.0,30.5,5.817686091803395,0.0
168,35.0,30.75,5.76764614890249,0.0
169,35.0,31.0,5.67317138657497,0.0
170,35.0,31.25,5.691448963121567,0.0
171,35.0,31.5,5.66927217024503,0.0
172,35.0,31.75,5.585520252824846,0.0
173,35.0,32.0,5.427764458809332,0.0
174,35.0,32.25,4.982278993113613,0.3378297956754612
175,35.0,32.5,3.7637738900071622,0.7182030427418247
176,35.0,32.75,2.5684203838597357,0.987319365815696
177,35.0,33.0,2.159733772277832,0.9878992263439794
178,35.0,33.25,2.2512841223578963,0.9879755237819114
179,35.0,33.5,2.4741893225528364,0.8659301420658294
180,35.0,33.75,3.2075669272758387,0.6256389910426807
181,35.0,34.0,4.712258262265224,0.3261868066470328
182,35.0,34.25,5.212738924947813,0.081165214472098
183,35.0,34.5,5.407780975118386,0.0
184,35.0,34.75,5.4847092639611725,0.0
185,35.0,35.0,5.644577133488739,0.0
186,34.75,26.0,7.284035132881698,0.048647246425465
187,34.75,26.25,7.366731012545856,0.0485404300123601
188,34.75,26.5,7.445365208532991,0.0
189,34.75,26.75,7.459256166708405,0.0
190,34.75,27.0,7.381678008477294,0.0
191,34.75,27.25,7.276642868589518,0.0
192,34.75,27.5,7.175831879725845,0.0
193,34.75,27.75,7.085987436790129,0.0
194,34.75,28.0,6.983714241802728,0.0
195,34.75,28.25,6.866006648842644,0.0
196,34.75,28.5,6.752035804865422,0.0
197,34.75,28.75,6.681200041538166,0.0
198,34.75,29.0,6.598666629221089,0.0
199,34.75,29.25,6.467799181147456,0.0
200,34.75,29.5,6.343592894304139,0.0
201,34.75,29.75,6.2402636615607125,0.0
202,34.75,30.0,6.168534327824513,0.0
203,34.75,30.25,6.017439695039313,0.0
204,34.75,30.5,5.93758699394907,0.0
205,34.75,30.75,5.866751230621815,0.0
206,34.75,31.0,5.776419385644857,0.0
207,34.75,31.25,5.740757802960609,0.0
208,34.75,31.5,5.689499354956597,0.0
209,34.75,31.75,5.615089309993563,0.0
210,34.75,32.0,5.550589773202462,0.0
211,34.75,32.25,5.105997877915688,0.070102085971953
212,34.75,32.5,3.964177362631404,0.4217264584255261
213,34.75,32.75,2.990754252596431,0.7071246547540934
214,34.75,33.0,2.863867254526279,0.735614118077915
